238,45207,5889,115878,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
239,45206,5888,116547,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
240,45206,5888,115877,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
241,45205,5887,121292,2021-04-13,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,178,2021-04-22
242,45205,5887,120265,2021-02-26,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,172,2021-03-10
243,45205,5887,116543,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
244,45205,5887,115876,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
245,45204,5886,120267,2021-02-26,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,172,2021-03-10
246,45204,5886,116544,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
247,45204,5886,115875,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
248,45203,5885,116545,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
249,45203,5885,115874,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
250,45202,5884,120530,2021-03-08,Acuerdo Legislativo,11,Estudio,2,Regresado a Comisión,9,173,2021-03-18
251,45202,5884,120268,2021-02-26,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,172,2021-03-10
252,45202,5884,116546,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
253,45202,5884,115873,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
254,45201,5883,120949,2021-03-18,Dictamen de Decreto,12,Estudio,2,Modificaciones,16,173,2021-03-18
255,45201,5883,120819,2021-03-18,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,173,2021-03-18
256,45201,5883,120438,2021-03-17,Minuta de Decreto,13,Concluido,3,Aprobado,34,173,2021-03-18
257,45201,5883,119130,2020-12-17,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,166,2021-02-16
258,45201,5883,116548,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
259,45201,5883,115872,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
260,45200,5882,120952,2021-03-18,Minuta de Decreto,13,Concluido,3,Aprobado,34,173,2021-03-18
261,45200,5882,120951,2021-03-18,Dictamen de Decreto,12,Estudio,2,Modificaciones,16,173,2021-03-18
262,45200,5882,120950,2021-03-18,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,173,2021-03-18
263,45200,5882,120063,2020-12-17,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,166,2021-02-16
264,45200,5882,116549,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
265,45200,5882,115871,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
266,45199,5881,116550,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
267,45199,5881,115870,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
268,45198,5880,116551,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
269,45198,5880,115869,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
270,45197,5879,116552,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
271,45197,5879,115868,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
272,45196,5878,116553,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
273,45196,5878,115867,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
274,45195,5877,116554,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
275,45195,5877,115866,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
276,45194,5876,116560,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
277,45194,5876,115865,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
278,45193,5875,116565,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
279,45193,5875,115864,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
280,45192,5874,116566,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
281,45192,5874,115863,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
282,45191,5873,121125,2021-03-24,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,175,2021-03-24
283,45191,5873,120092,2021-02-02,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,166,2021-02-16
284,45191,5873,116573,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
285,45191,5873,115862,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
286,45190,5872,116595,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
287,45190,5872,115861,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
288,45189,5871,116596,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
289,45189,5871,115860,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
290,45188,5870,121124,2021-03-24,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,175,2021-03-24
291,45188,5870,120091,2021-02-02,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,166,2021-02-16
292,45188,5870,116599,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
293,45188,5870,115859,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
294,45187,5869,121123,2021-03-24,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,175,2021-03-24
295,45187,5869,120090,2021-02-02,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,166,2021-02-16
296,45187,5869,116598,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
297,45187,5869,115858,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
298,45186,5868,116597,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
299,45186,5868,115857,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
300,45185,5867,116600,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
301,45185,5867,115856,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
302,45184,5866,121122,2021-03-24,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,175,2021-03-24
303,45184,5866,119425,2021-02-02,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,166,2021-02-16
304,45184,5866,116601,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
305,45184,5866,115855,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
306,45183,5865,116602,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
307,45183,5865,115854,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
308,45182,5864,116603,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
309,45182,5864,115853,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
310,45181,5863,120269,2021-02-26,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,172,2021-03-10
311,45181,5863,116604,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
312,45181,5863,115852,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
313,45180,5862,116605,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
314,45180,5862,115851,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
315,45179,5861,116606,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
316,45179,5861,115850,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
317,45178,5860,116607,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
318,45178,5860,115849,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
319,45177,5859,121277,2021-04-20,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,178,2021-04-22
320,45177,5859,119388,2021-01-25,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,173,2021-03-18
321,45177,5859,116608,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
322,45177,5859,115848,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
323,45176,5858,116611,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
324,45176,5858,115847,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
325,45175,5857,116612,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
326,45175,5857,115846,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
327,45174,5856,116613,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
328,45174,5856,115845,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
329,45173,5855,116614,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
330,45173,5855,115844,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
331,45172,5854,116619,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
332,45172,5854,115843,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
333,45171,5853,116621,2020-10-21,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
334,45171,5853,115842,2020-09-24,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
335,45153,5844,116526,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
336,45153,5844,115822,2020-09-23,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
337,45152,5843,116527,2020-10-20,Iniciativa de Ley,5,Estudio,2,En comisión,4,145,2020-10-15
338,45152,5843,115821,2020-09-23,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,145,2020-10-15
339,32946,5752,90352,2018-11-22,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,8,2018-11-22
340,32946,5752,89801,2018-11-13,Comunicaciones de Trámite Legislativo,1,Estudio,2,En comisión,4,6,2018-11-15
341,32946,5752,89087,2018-10-30,Comunicaciones de Trámite Legislativo,1,Estudio,2,En comisión,4,206,2018-10-30
342,32946,5752,87945,2018-10-22,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,205,2018-10-17
343,32946,5752,82757,2018-06-26,Iniciativa de Ley,5,Estudio,2,En comisión,4,188,2018-06-21
344,32946,5752,82699,2018-06-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,188,2018-06-21
345,44646,5493,121286,2021-04-20,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,178,2021-04-22
346,44646,5493,120985,2021-03-24,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,175,2021-03-24
347,44646,5493,120755,2021-03-16,Dictamen de Decreto,12,Estudio,2,Retirado por la Asamblea,10,173,2021-03-18
348,44646,5493,119125,2020-12-17,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,166,2021-02-16
349,44646,5493,115073,2020-09-07,Iniciativa de Ley,5,Estudio,2,En comisión,4,137,2020-09-03
350,44646,5493,114583,2020-08-26,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
351,44571,5444,118745,2020-12-11,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,161,2020-12-10
352,44571,5444,118936,2020-12-10,Minuta de Decreto,13,Concluido,3,Aprobado,34,161,2020-12-10
353,44571,5444,117813,2020-11-13,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,156,2020-11-25
354,44571,5444,115892,2020-09-24,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,145,2020-10-15
355,44571,5444,115060,2020-09-07,Iniciativa de Ley,5,Estudio,2,En comisión,4,137,2020-09-03
356,44571,5444,114423,2020-08-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
357,44494,5389,115028,2020-09-07,Iniciativa de Ley,5,Estudio,2,En comisión,4,137,2020-09-03
358,44494,5389,114010,2020-08-11,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
359,44493,5388,119956,2021-02-19,Minuta de Decreto,13,Concluido,3,Aprobado,34,169,2021-02-19
360,44493,5388,119716,2021-02-19,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,169,2021-02-19
361,44493,5388,117171,2020-11-04,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,161,2020-12-10
362,44493,5388,115029,2020-09-07,Iniciativa de Ley,5,Estudio,2,En comisión,4,137,2020-09-03
363,44493,5388,114009,2020-08-11,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
364,44491,5387,119645,2021-02-16,Minuta de Decreto,13,Concluido,3,Aprobado,34,166,2021-02-16
365,44491,5387,119064,2020-12-17,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,166,2021-02-16
366,44491,5387,118163,2020-11-24,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,159,2020-12-07
367,44491,5387,115030,2020-09-07,Iniciativa de Ley,5,Estudio,2,En comisión,4,137,2020-09-03
368,44491,5387,114008,2020-08-11,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
369,44477,5374,114985,2020-09-04,Acuerdo Legislativo,11,Estudio,2,En comisión,4,137,2020-09-03
370,44477,5374,113993,2020-08-11,Iniciativa de Acuerdo Legislativo,3,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
371,44470,5367,114980,2020-09-04,Iniciativa de Ley,5,Estudio,2,En comisión,4,137,2020-09-03
372,44470,5367,113986,2020-08-11,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
373,44467,5364,114977,2020-09-04,Acuerdo Legislativo,11,Estudio,2,En comisión,4,137,2020-09-03
374,44467,5364,113983,2020-08-10,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
375,44456,5353,114840,2020-09-03,Acuerdo Legislativo,11,Estudio,2,En comisión,4,137,2020-09-03
376,44456,5353,113972,2020-08-10,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
377,44455,5352,114838,2020-09-03,Acuerdo Legislativo,11,Estudio,2,En comisión,4,137,2020-09-03
378,44455,5352,113971,2020-08-10,Iniciativa de Acuerdo Legislativo,3,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
379,44451,5348,114832,2020-09-03,Acuerdo Legislativo,11,Estudio,2,En comisión,4,137,2020-09-03
380,44451,5348,113967,2020-08-10,Iniciativa de Acuerdo Legislativo,3,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
381,44407,5304,117452,2020-11-05,Minuta de Decreto,13,Concluido,3,Aprobado,34,151,2020-11-05
382,44407,5304,117451,2020-11-05,Dictamen de Decreto,12,Estudio,2,Modificaciones,16,151,2020-11-05
383,44407,5304,116993,2020-11-05,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,151,2020-11-05
384,44407,5304,116001,2020-09-29,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,145,2020-10-15
385,44407,5304,114997,2020-09-07,Iniciativa de Ley,5,Estudio,2,En comisión,4,137,2020-09-03
386,44407,5304,113922,2020-08-11,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,137,2020-09-03
387,44217,5145,113634,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
388,44217,5145,113568,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
389,44216,5144,121293,2021-04-13,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,178,2021-04-22
390,44216,5144,120264,2021-02-26,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,172,2021-03-10
391,44216,5144,113633,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
392,44216,5144,113567,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
393,44215,5143,117459,2020-11-05,Minuta de Decreto,13,Concluido,3,Aprobado,34,151,2020-11-05
394,44215,5143,117001,2020-11-05,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,151,2020-11-05
395,44215,5143,114718,2020-08-31,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,137,2020-09-03
396,44215,5143,116158,2020-08-31,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,145,2020-10-15
397,44215,5143,113629,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
398,44215,5143,113566,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
399,44214,5142,113626,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
400,44214,5142,113565,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
401,44213,5141,113624,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
402,44213,5141,113564,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
403,44212,5140,113622,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
404,44212,5140,113563,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
405,44211,5139,121096,2021-03-24,Dictamen de Decreto,12,Estudio,2,Retirado por la Asamblea,10,175,2021-03-24
406,44211,5139,120077,2020-12-09,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,166,2021-02-16
407,44211,5139,113621,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
408,44211,5139,113562,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
409,44210,5138,120101,2021-03-04,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,170,2021-02-25
410,44210,5138,120296,2021-02-25,Minuta de Decreto,13,Concluido,3,Aprobado,34,170,2021-02-25
411,44210,5138,119117,2020-12-17,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,164,2020-12-18
412,44210,5138,116609,2020-09-07,Comunicaciones de Trámite Legislativo,1,Estudio,2,En comisión,4,150,2020-10-29
413,44210,5138,113620,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
414,44210,5138,113560,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
415,44209,5137,113617,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
416,44209,5137,113559,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
417,44208,5136,113616,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
418,44208,5136,113558,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
419,44207,5135,113613,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
420,44207,5135,113557,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
421,44206,5134,118749,2020-12-11,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,161,2020-12-10
422,44206,5134,118940,2020-12-10,Minuta de Decreto,13,Concluido,3,Aprobado,34,161,2020-12-10
423,44206,5134,117820,2020-11-13,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,156,2020-11-25
424,44206,5134,116173,2020-09-02,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,145,2020-10-15
425,44206,5134,113786,2020-08-11,Comunicaciones de Trámite Legislativo,1,Estudio,2,En comisión,4,135,2020-08-13
426,44206,5134,113609,2020-07-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,134,2020-07-21
427,44206,5134,113556,2020-07-21,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,134,2020-07-21
428,43975,4977,118962,2020-12-10,Minuta de Decreto,13,Concluido,3,Aprobado,34,162,2020-12-10
429,43975,4977,118826,2020-12-09,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,162,2020-12-10
430,43975,4977,117092,2020-11-04,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,159,2020-12-07
431,43975,4977,112949,2020-06-22,Iniciativa de Ley,5,Estudio,2,En comisión,4,130,2020-06-18
432,43975,4977,112930,2020-06-18,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,130,2020-06-18
433,43974,4976,116445,2020-10-15,Minuta de Decreto,13,Concluido,3,Aprobado,34,145,2020-10-15
434,43974,4976,116444,2020-10-15,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,145,2020-10-15
435,43974,4976,115511,2020-09-14,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,142,2020-09-24
436,43974,4976,114021,2020-08-13,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,135,2020-08-13
437,43974,4976,112948,2020-06-22,Iniciativa de Ley,5,Estudio,2,En comisión,4,130,2020-06-18
438,43974,4976,112929,2020-06-18,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,130,2020-06-18
439,43973,4975,121094,2021-03-24,Dictamen de Decreto,12,Estudio,2,Retirado por la Asamblea,10,175,2021-03-24
440,43973,4975,120075,2020-12-09,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,166,2021-02-16
441,43973,4975,112947,2020-06-22,Iniciativa de Ley,5,Estudio,2,En comisión,4,130,2020-06-18
442,43973,4975,112928,2020-06-18,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,130,2020-06-18
443,43972,4974,115993,2020-10-07,Dictamen de Decreto,12,Estudio,2,Retirado por la Asamblea,10,150,2020-10-29
444,43972,4974,113769,2020-07-28,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,137,2020-09-03
445,43972,4974,112946,2020-06-22,Iniciativa de Ley,5,Estudio,2,En comisión,4,130,2020-06-18
446,43972,4974,112927,2020-06-18,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,130,2020-06-18
447,43971,4973,112945,2020-06-22,Iniciativa de Ley,5,Estudio,2,En comisión,4,130,2020-06-18
448,43971,4973,112926,2020-06-18,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,130,2020-06-18
449,43970,4972,118258,2020-11-25,Minuta de Decreto,13,Concluido,3,Aprobado,34,156,2020-11-25
450,43970,4972,118259,2020-11-25,Dictamen de Decreto,12,Estudio,2,Modificaciones,16,156,2020-11-25
451,43970,4972,117850,2020-11-18,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,156,2020-11-25
452,43970,4972,117369,2020-11-12,Dictamen de Decreto,12,Estudio,2,Retirado por la Asamblea,10,154,2020-11-11
453,43970,4972,116434,2020-10-15,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,150,2020-10-29
454,43970,4972,112944,2020-06-22,Iniciativa de Ley,5,Estudio,2,En comisión,4,130,2020-06-18
455,43970,4972,112925,2020-06-18,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,130,2020-06-18
456,43969,4971,112943,2020-06-22,Iniciativa de Ley,5,Estudio,2,En comisión,4,130,2020-06-18
457,43969,4971,112923,2020-06-18,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,130,2020-06-18
458,43856,4883,116907,2020-10-15,Minuta de Decreto,13,Concluido,3,Aprobado,34,145,2020-10-15
459,43856,4883,116905,2020-10-15,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,145,2020-10-15
460,43856,4883,115904,2020-09-24,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,142,2020-09-24
461,43856,4883,113780,2020-07-10,Dictamen de Decreto,12,Estudio,2,Regresado a Comisión,9,135,2020-08-13
462,43856,4883,112984,2020-06-23,Iniciativa de Ley,5,Estudio,2,En comisión,4,130,2020-06-18
463,43856,4883,112638,2020-06-05,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,130,2020-06-18
464,43836,4876,113191,2020-06-30,Minuta de Decreto,13,Concluido,3,Aprobado,34,133,2020-06-30
465,43836,4876,113076,2020-06-30,Dictamen de Decreto,12,Estudio,2,Modificaciones,16,133,2020-06-30
466,43836,4876,113075,2020-06-30,Dictamen de Decreto,12,Estudio,2,Segunda Lectura,14,133,2020-06-30
467,43836,4876,113074,2020-06-30,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,133,2020-06-30
468,43836,4876,112612,2020-06-02,Iniciativa de Ley,5,Estudio,2,En comisión,4,127,2020-05-29
469,43836,4876,112563,2020-05-29,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,127,2020-05-29
470,43835,4875,112609,2020-06-02,Iniciativa de Ley,5,Estudio,2,En comisión,4,127,2020-05-29
471,43835,4875,112562,2020-05-29,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,127,2020-05-29
472,43833,4873,112603,2020-06-02,Iniciativa de Ley,5,Estudio,2,En comisión,4,127,2020-05-29
473,43833,4873,112560,2020-05-29,Iniciativa de Ley,5,Ingreso Administrativo,1,Para agendar en sesión,1,127,2020-05-29
474,43832,4872,121202,2021-03-25,Dictamen de Decreto,12,Estudio,2,Primera Lectura,6,178,2021-04-22
